Probeset	Gene Symbol	EntrezsA	logFC	AveExpr	t	P.Value	adj.P.Val	B
217895_at	PTCD3	55037	0,391032603	8,977030654	1,484598513	0,15586851	0,340443933	-5,446091898
205798_at	IL7R	3575	0,596396366	8,214945613	1,484565743	0,155877111	0,340443933	-5,446136414
206326_at	GRP	2922	-0,424667382	7,153849015	-1,484000199	0,156025618	0,340648628	-5,446904554
217819_at	GOLGA7	51125	0,388021719	10,51428269	1,482974377	0,156295288	0,341102382	-5,448297289
212838_at	DNMBP	23268	-0,390102688	8,394538534	-1,482792414	0,156343163	0,341102382	-5,448544258
221606_s_at	HMGN5	79366	-0,582937804	5,611709523	-1,481314964	0,156732333	0,341831515	-5,45054867
217266_at	RPL15	6138	0,390292776	7,561796151	1,479876797	0,157111924	0,342424389	-5,452498315
205917_at	ZNF264	9422	-0,290952321	8,40823626	-1,479867767	0,15711431	0,342424389	-5,452510553
218048_at	COMMD3	23412	-0,349928742	10,62772539	-1,479485282	0,157215393	0,342524636	-5,45302882
202225_at	CRK	1398	0,368577977	9,324813318	1,477807958	0,157659306	0,343371477	-5,45530038
203963_at	CA12	771	-0,687217091	10,23754321	-1,477365612	0,157776548	0,343506505	-5,45589911
205236_x_at	SOD3	6649	-0,354652054	8,828718904	-1,477137486	0,15783704	0,343517926	-5,456207831
201667_at	GJA1	2697	0,604838616	10,41897516	1,474365758	0,158573545	0,345000107	-5,459955872
208712_at	CCND1	595	-0,694158203	9,69769732	-1,473635826	0,158767974	0,345302296	-5,460942015
216438_s_at	TMSB4X	7114	0,37760636	11,77170908	1,473413984	0,158827104	0,345310117	-5,461241651
218465_at	TMEM33	55161	-0,345238688	9,440086003	-1,472615159	0,159040174	0,3456525	-5,462320312
217860_at	NDUFA10	4705	-0,364370126	10,05213603	-1,471829481	0,159249967	0,345926225	-5,463380783
204276_at	TK2	7084	-0,422787746	8,400217217	-1,471436115	0,15935509	0,345926225	-5,463911566
214709_s_at	KTN1	3895	-0,441718943	10,18969966	-1,471416898	0,159360227	0,345926225	-5,463937494
203429_s_at	SUCO	51430	-0,387757977	9,410755477	-1,471215519	0,159414067	0,345926225	-5,464209177
213190_at	COG7	91949	-0,311500472	7,145249656	-1,471102522	0,159444284	0,345926225	-5,46436161
204897_at	PTGER4	5734	0,576324175	8,521138713	1,470188269	0,159688943	0,346245888	-5,465594608
209444_at	RAP1GDS1	5910	0,370838318	9,442513084	1,470135802	0,159702992	0,346245888	-5,465665349
206140_at	LHX2	9355	0,704590605	5,841791441	1,469123476	0,159974276	0,346713157	-5,467029885
205420_at	PEX7	5191	-0,581178366	7,109903629	-1,468237518	0,160212007	0,347060769	-5,468223494
203458_at	SPR	6697	-0,420716044	9,445336593	-1,46810982	0,160246296	0,347060769	-5,46839549
219771_at	TBC1D8B	54885	-0,395782019	6,705143564	-1,467787922	0,160332758	0,347127121	-5,468829
201471_s_at	SQSTM1	8878	-0,38166342	10,57411343	-1,466829275	0,160590481	0,347448261	-5,470119611
218057_x_at	EMC8	10328	0,372782141	8,83372254	1,466820493	0,160592844	0,347448261	-5,470131429
209040_s_at	PSMB8	5696	0,538600998	10,33514899	1,465553923	0,160933876	0,348064987	-5,471835585
209916_at	DHTKD1	55526	-0,473936416	8,725811828	-1,464521932	0,161212186	0,348433914	-5,473223279
212631_at	STX7	8417	0,430939544	9,577106165	1,464317935	0,161267248	0,348433914	-5,473497498
203041_s_at	LAMP2	3920	-0,618171361	11,26859447	-1,464171025	0,16130691	0,348433914	-5,473694962
222016_s_at	ZSCAN31	64288	-0,525983624	7,125647423	-1,463702798	0,161433374	0,348433914	-5,47432421
218647_s_at	YRDC	79693	0,335689242	8,560943782	1,463686437	0,161437795	0,348433914	-5,474346195
208909_at	UQCRFS1	7386	0,488611518	11,72637275	1,463592978	0,161463048	0,348433914	-5,474471775
217362_x_at	HLA-DRB6	3128	0,320682049	9,418204332	1,463468418	0,161496709	0,348433914	-5,474639135
213478_at	KAZN	23254	0,607630611	9,132675711	1,463094401	0,16159782	0,348531128	-5,475141601
218993_at	MRM3	55178	0,317461381	8,449683932	1,462783773	0,161681833	0,348591414	-5,475558832
200751_s_at	HNRNPC	3183	0,38905583	8,649979706	1,462048533	0,161880832	0,348783894	-5,476546126
204558_at	RAD54L	8438	0,342614889	7,650228527	1,462039444	0,161883293	0,348783894	-5,476558328
221909_at	RNFT2	84900	0,353531695	7,097538718	1,460663283	0,162256308	0,349466479	-5,478405222
219155_at	PITPNC1	26207	-0,478321448	9,155663605	-1,460098309	0,162409652	0,349675628	-5,479163063
211071_s_at	MLLT11	10962	0,362222061	8,782541407	1,45985397	0,162476006	0,349697406	-5,479490742
212062_at	ATP9A	10079	-0,443484374	9,679613312	-1,459137819	0,162670618	0,349903148	-5,480450918
202776_at	DNTTIP2	30836	0,412081118	9,95402214	1,459088075	0,162684143	0,349903148	-5,480517599
202187_s_at	PPP2R5A	5525	-0,309996168	9,657086136	-1,458554077	0,16282939	0,350094449	-5,481233298
38918_at	SOX13	9580	-0,322705619	7,048094188	-1,457890441	0,163010047	0,350361725	-5,482122465
204404_at	SLC12A2	6558	-0,916975963	9,751078681	-1,457396881	0,163144511	0,350506504	-5,482783554
202078_at	COPS3	8533	0,340387649	9,564714476	1,457229452	0,163190146	0,350506504	-5,483007774
204570_at	COX7A1	1346	0,45697168	7,710649792	1,455869774	0,163561132	0,351182016	-5,484827909
221011_s_at	LBH	81606	0,413981846	8,394004188	1,455511761	0,16365893	0,351186672	-5,485306946
202264_s_at	TOMM40	10452	0,300804217	8,505965579	1,455448345	0,163676258	0,351186672	-5,485391789
213449_at	POP1	10940	0,508557352	8,056420246	1,454643102	0,163896421	0,351459711	-5,486468868
201105_at	LGALS1	3956	0,620371577	11,48992992	1,454569493	0,163916559	0,351459711	-5,486567303
209654_at	ICE1	23379	0,337551758	8,978812343	1,454319718	0,163984906	0,351485056	-5,486901291
217757_at	A2M	2	0,43456061	11,20245136	1,453413666	0,164233031	0,351895585	-5,488112449
210613_s_at	SYNGR1	9145	-0,355097229	7,883689615	-1,452904807	0,164372519	0,352073139	-5,488792406
218158_s_at	APPL1	26060	0,424862437	7,619710942	1,452002858	0,164619999	0,352481802	-5,489997172
219078_at	GPATCH2	55105	-0,396017899	7,802411366	-1,451461602	0,164768657	0,352678661	-5,490719869
221258_s_at	KIF18A	81930	0,432039707	5,574779981	1,451230826	0,164832074	0,352692993	-5,491027943
221898_at	PDPN	10630	0,639717504	7,756018417	1,450832398	0,164941609	0,35280596	-5,491559734
202348_s_at	TOR1A	1861	0,310478971	8,712247837	1,449827681	0,165218089	0,353275817	-5,492900248
212085_at	SLC25A6	293	0,468986547	11,44750945	1,449046411	0,165433343	0,353614481	-5,493942139
209050_s_at	RALGDS	5900	0,377813861	7,790392438	1,44798304	0,165726689	0,354119778	-5,495359534
219709_x_at	FAM173A	65990	-0,358778489	8,031204544	-1,447738748	0,165794141	0,354142208	-5,495685042
218545_at	CCDC91	55297	0,499537675	7,622978838	1,447210646	0,165940033	0,354332117	-5,496388571
209242_at	PEG3	5178	1,524624156	8,037840078	1,446994493	0,165999777	0,354338006	-5,496676469
204677_at	CDH5	1003	0,50263128	6,415086846	1,446264321	0,166201725	0,354647332	-5,497648751
222273_at	PAPOLG	64895	0,348604848	6,597502043	1,445503324	0,166412412	0,354975087	-5,498661673
204799_at	ZBED4	9889	0,405571423	7,314987071	1,443990918	0,166831782	0,355747606	-5,500673525
208952_s_at	LARP4B	23185	0,37242552	8,744264793	1,443770077	0,16689309	0,355756337	-5,500967159
218409_s_at	DNAJC1	64215	-0,536607732	9,219533674	-1,443172515	0,167059074	0,355988117	-5,501761511
203390_s_at	KIF3C	3797	0,283884755	8,215499735	1,44226093	0,167312544	0,356337691	-5,502972806
209692_at	EYA2	2139	0,555397858	7,275396248	1,442170385	0,167337738	0,356337691	-5,503093089
221497_x_at	EGLN1	54583	0,340595792	6,629752949	1,441580259	0,167502013	0,356565395	-5,50387688
219519_s_at	SIGLEC1	6614	0,337348339	7,839066269	1,44135573	0,167564551	0,356576446	-5,504175029
203087_s_at	KIF2A	3796	0,430048771	8,842133444	1,440468014	0,167811991	0,356980828	-5,505353461
203007_x_at	LYPLA1	10434	-0,589875568	9,141410476	-1,440213494	0,16788299	0,357009724	-5,505691227
212919_at	DCP2	167227	0,417674969	9,402292179	1,439949386	0,167956691	0,357044343	-5,506041671
212780_at	SOS1	6654	0,321612371	7,724088885	1,438917489	0,168244898	0,357534784	-5,507410406
206587_at	CCT6B	10693	-0,316485547	7,502588754	-1,437350256	0,168683398	0,358267978	-5,509487764
209591_s_at	BMP7	655	-0,661180579	6,976216117	-1,437272304	0,168705233	0,358267978	-5,509591043
217772_s_at	MTCH2	23788	-0,366362752	11,03969832	-1,437066927	0,168762771	0,358267978	-5,509863126
222163_s_at	SPATA5L1	79029	0,434214639	8,306134881	1,436691851	0,168867893	0,358361902	-5,51035995
200828_s_at	ZNF207	7756	0,327027142	9,773578313	1,436087211	0,169037467	0,358361902	-5,511160638
208980_s_at	UBC	7316	-0,301368979	11,94320168	-1,436085955	0,16903782	0,358361902	-5,511162301
205504_at	BTK	695	0,313480645	7,787406137	1,435992067	0,169064164	0,358361902	-5,511286608
207705_s_at	NINL	22981	0,345219601	7,957339149	1,435621138	0,169168275	0,358361902	-5,511777653
203879_at	PIK3CD	5293	0,542077687	8,401021773	1,435462128	0,169212922	0,358361902	-5,511988122
218087_s_at	SORBS1	10580	0,565822838	6,324382188	1,435410301	0,169227476	0,358361902	-5,512056719
218088_s_at	RRAGC	64121	0,345514289	9,914596749	1,435265736	0,169268077	0,358361902	-5,512248048
201312_s_at	SH3BGRL	6451	-0,42453211	11,40412262	-1,434913595	0,169367012	0,358435676	-5,512714039
208119_s_at	ZNF93	81931	-0,316805173	7,550214876	-1,434672282	0,169434836	0,358435676	-5,513033318
220731_s_at	NECAP2	55707	0,300228885	9,544737519	1,434473807	0,169490637	0,358435676	-5,513295889
209846_s_at	BTN3A2	11118	0,614011036	8,136426521	1,434321373	0,169533503	0,358435676	-5,51349753
202083_s_at	SEC14L1	6397	0,450771721	5,753474183	1,433912101	0,16964864	0,358550552	-5,514038835
202863_at	SP100	6672	0,479904364	7,880877502	1,433718365	0,169703164	0,358550552	-5,51429503
217751_at	GSTK1	373156	-0,616399923	10,03071103	-1,431134197	0,170431811	0,359967732	-5,517709726
219378_at	NAA16	79612	0,320627977	7,21964115	1,429412154	0,170918785	0,360865933	-5,519982547
218262_at	RMND5B	64777	-0,296083534	8,078848588	-1,429220161	0,170973149	0,360865933	-5,520235814
211758_x_at	TXNDC9	10190	-0,364421941	9,936034146	-1,42889133	0,171066291	0,360940007	-5,520669531
204656_at	SHB	6461	-0,302778906	7,641484051	-1,428478149	0,171183385	0,361064548	-5,521214389
203536_s_at	CIAO1	9391	0,340139748	8,666702657	1,42821685	0,17125747	0,361098321	-5,521558899
201326_at	CCT6A	908	0,326410481	10,22514101	1,428008332	0,171316609	0,361100568	-5,521833786
212184_s_at	TAB2	23118	0,315859407	9,153323252	1,427721125	0,171398092	0,361149895	-5,522212353
222236_s_at	ASAP3	55616	-0,333609466	8,740808109	-1,427130262	0,171565826	0,361380862	-5,522990984
202671_s_at	PDXK	8566	0,473374478	9,267905252	1,425223527	0,172108019	0,362375526	-5,525501934
212094_at	PEG10	23089	-0,790052954	8,357726383	-1,425059946	0,1721546	0,362375526	-5,52571723
200837_at	BCAP31	10134	-0,349687666	11,51518284	-1,424655864	0,172269708	0,362495108	-5,526248974
221808_at	RAB9A	9367	0,366577293	9,852683028	1,42432627	0,172363644	0,362570073	-5,526682609
219983_at	HRASLS	57110	-0,619359135	6,849673484	-1,423989914	0,172459549	0,362614902	-5,52712506
210346_s_at	CLK4	57396	0,405547201	8,358688719	1,423522645	0,172592855	0,362614902	-5,527739583
218474_s_at	KCTD5	54442	-0,307930446	9,552072411	-1,423389372	0,172630891	0,362614902	-5,527914826
208944_at	TGFBR2	7048	0,421923436	9,795813447	1,423213936	0,172680972	0,362614902	-5,52814549
200790_at	ODC1	4953	0,86233499	10,46303849	1,422882041	0,172775747	0,362614902	-5,528581807
212444_at	GPRC5A	9052	-0,815426628	9,447035232	-1,422846731	0,172785833	0,362614902	-5,528628222
212971_at	CARS	833	-0,268303117	11,14531419	-1,422814439	0,172795057	0,362614902	-5,528670669
203870_at	USP46	64854	-0,38730826	7,514476246	-1,42246403	0,172895174	0,362614902	-5,52913122
209586_s_at	PRUNE1	58497	0,549026791	10,54115721	1,422412827	0,172909808	0,362614902	-5,529198511
219389_at	SUSD4	55061	0,494126908	9,054083213	1,420537041	0,173446591	0,363617971	-5,531662328
218092_s_at	AGFG1	3267	-0,443284927	8,77445606	-1,420207781	0,173540953	0,363693173	-5,532094542
201849_at	BNIP3	664	-0,583210435	10,64356647	-1,419734343	0,173676708	0,363855045	-5,53271588
218411_s_at	MBIP	51562	0,284491546	6,604233953	1,41908156	0,173864031	0,364124805	-5,533572324
212890_at	SLC38A10	124565	-0,369683602	9,240400649	-1,418725593	0,173966249	0,364216208	-5,534039218
203276_at	LMNB1	4001	0,293876998	6,558849679	1,418405909	0,17405809	0,364225879	-5,534458444
202489_s_at	FXYD3	5349	-0,670954537	10,74830636	-1,418301753	0,174088021	0,364225879	-5,534595016
201975_at	CLIP1	6249	0,354717453	8,885628049	1,417844857	0,174219367	0,364378078	-5,535194016
209529_at	PLPP2	8612	-0,688692865	8,994468886	-1,416802902	0,174519206	0,364882455	-5,536559474
218084_x_at	FXYD5	53827	0,450430143	9,51934068	1,415860665	0,17479071	0,365327272	-5,537793576
218305_at	IPO4	79711	-0,349765145	8,065084605	-1,414431603	0,175203147	0,366066254	-5,539664069
219121_s_at	ESRP1	54845	-0,474811167	9,642262545	-1,413715344	0,175410162	0,366375677	-5,540601019
213031_s_at	WDR73	84942	-0,311593985	8,523106103	-1,413307665	0,17552808	0,366455813	-5,541134145
205004_at	NKRF	55922	0,31946568	7,834754772	1,413175231	0,175566399	0,366455813	-5,541307304
200708_at	GOT2	2806	-0,341954475	10,86247187	-1,41230282	0,175818996	0,366749845	-5,542447673
219661_at	RANBP17	64901	0,291215534	7,053960668	1,412110919	0,175874599	0,366749845	-5,542698443
209551_at	YIPF4	84272	0,36463201	6,433067114	1,412077741	0,175884213	0,366749845	-5,542741795
212522_at	PDE8A	5151	0,458386481	7,962166993	1,410725922	0,17627632	0,367444236	-5,544507507
201431_s_at	DPYSL3	1809	0,441420304	9,422772259	1,41050871	0,17633939	0,367452522	-5,544791099
213786_at	TAX1BP1	8887	-0,412132084	6,262742488	-1,410218033	0,17642382	0,367505298	-5,545170554
208579_x_at	H2BFS	54145	-0,690899791	8,485464204	-1,408664983	0,176875477	0,368322746	-5,547196892
211795_s_at	FYB	2533	0,493385735	7,50702354	1,408237652	0,176999918	0,368430004	-5,547754143
200066_at	IK	3550	0,424606816	10,61315527	1,408081222	0,177045489	0,368430004	-5,547958099
213288_at	MBOAT2	129642	-0,594252854	9,393414505	-1,407419644	0,177238324	0,368707896	-5,548820476
204638_at	ACP5	54	0,502998139	9,118263624	1,406270907	0,17757356	0,369159393	-5,550317114
219939_s_at	CSDE1	7812	0,301427091	10,55153642	1,405394556	0,177829651	0,369159393	-5,551458227
220387_s_at	HHLA3	11147	-0,406654023	6,30237511	-1,405381674	0,177833418	0,369159393	-5,551474996
200824_at	GSTP1	2950	0,526831237	9,707017126	1,405356351	0,177840822	0,369159393	-5,55150796
201953_at	CIB1	10519	-0,907179099	9,817708115	-1,405247667	0,177872605	0,369159393	-5,551649438
203362_s_at	MAD2L1	4085	0,54571797	9,086971664	1,405228446	0,177878226	0,369159393	-5,551674458
200940_s_at	RERE	473	-0,403476258	9,953418196	-1,405080283	0,177921562	0,369159393	-5,551867309
215778_x_at	HAB1	55547	-0,294082816	8,183274028	-1,405050359	0,177930315	0,369159393	-5,551906257
203789_s_at	SEMA3C	10512	-0,761316062	9,975800427	-1,403005509	0,17852931	0,370278602	-5,554566198
53720_at	C19orf66	55337	0,407598622	7,652121838	1,402119044	0,178789488	0,370694576	-5,555718362
210448_s_at	P2RX5	5026	0,303307692	8,160555101	1,401385035	0,179005152	0,371018012	-5,55667194
213422_s_at	MXRA8	54587	-0,439372899	10,17071769	-1,401167261	0,179069178	0,371027041	-5,556954783
218791_s_at	KATNBL1	79768	0,321289048	6,851156917	1,399548899	0,179545564	0,371890178	-5,559055607
215280_s_at	PPFIA3	8541	-0,27719754	7,850372145	-1,398556023	0,179838337	0,372372554	-5,560343528
221046_s_at	GTPBP8	29083	0,246270423	8,493759077	1,397082096	0,180273672	0,373063443	-5,562254119
208789_at	PTRF	284119	0,349216074	9,718854375	1,397020111	0,180291999	0,373063443	-5,562334433
213225_at	PPM1B	5495	0,561400316	7,844023351	1,396803126	0,180356164	0,373072065	-5,562615557
212690_at	DDHD2	23259	0,46544431	8,826666539	1,39608965	0,180567278	0,373247841	-5,563539689
208029_s_at	LAPTM4B	55353	0,557052612	11,64797173	1,396037285	0,180582781	0,373247841	-5,563607501
202424_at	MAP2K2	5605	-0,257060527	8,538861547	-1,395660224	0,18069444	0,373247841	-5,564095725
211779_x_at	AP2A2	161	-0,274633877	8,616770527	-1,395477919	0,180748446	0,373247841	-5,564331739
219428_s_at	PXMP4	11264	-0,464438458	9,439764405	-1,395398834	0,180771879	0,373247841	-5,564434115
211009_s_at	ZNF271P	10778	0,284946867	7,59349426	1,39529954	0,180801302	0,373247841	-5,564562646
201366_at	ANXA7	310	-0,311018822	10,79408317	-1,394856986	0,18093249	0,373394697	-5,565135421
205213_at	ACAP1	9744	0,386463545	7,168500076	1,392747704	0,18155881	0,374285311	-5,567863386
217906_at	KLHDC2	23588	-0,404837678	10,04107971	-1,392660663	0,181584693	0,374285311	-5,567975887
218644_at	PLEK2	26499	-0,295580388	8,723551031	-1,392643415	0,181589822	0,374285311	-5,567998179
217964_at	TTC19	54902	0,37861034	9,58558371	1,392592977	0,181604822	0,374285311	-5,568063367
218605_at	TFB2M	64216	0,364431392	9,107885646	1,391823108	0,181833907	0,374633277	-5,569058149
219134_at	ADGRL4	64123	0,481790548	6,955714923	1,391454476	0,18194368	0,374735277	-5,569534319
211339_s_at	ITK	3702	0,497507471	6,892935094	1,390917114	0,182103796	0,374878885	-5,570228266
213199_at	C2CD3	26005	-0,385802839	8,100148311	-1,390725931	0,182160789	0,374878885	-5,570475106
221569_at	AHI1	54806	0,319240995	8,151724411	1,390613631	0,182194273	0,374878885	-5,570620086
218718_at	PDGFC	56034	-0,408455813	9,710005705	-1,390056738	0,182360394	0,375096571	-5,571338906
218637_at	IMPACT	55364	0,349934887	6,748783769	1,389763506	0,182447915	0,375152492	-5,571717308
201651_s_at	PACSIN2	11252	-0,430879469	10,7963103	-1,389074932	0,182653566	0,375451197	-5,572605633
212473_s_at	MICAL2	9645	-0,453924865	10,8710966	-1,38869061	0,18276843	0,375563151	-5,573101293
208900_s_at	TOP1	7150	-0,347316355	10,26777179	-1,388092959	0,182947168	0,375698128	-5,573871867
209129_at	TRIP6	7205	0,654102283	9,221607286	1,387813352	0,183030838	0,375698128	-5,574232285
220775_s_at	UEVLD	55293	-0,391833597	7,682162143	-1,387698799	0,183065125	0,375698128	-5,574379929
202678_at	GTF2A2	2958	0,364725451	9,458352128	1,38750623	0,183122777	0,375698128	-5,574628103
209262_s_at	NR2F6	2063	-0,413080458	9,426837233	-1,387461327	0,183136222	0,375698128	-5,574685968
202173_s_at	VEZF1	7716	-0,510070666	6,56837975	-1,386970502	0,18328324	0,375830418	-5,575318383
214113_s_at	RBM8A	9939	0,46912705	10,03787505	1,386842515	0,183321592	0,375830418	-5,575483262
207604_s_at	SLC4A7	9497	-0,353350814	8,561356988	-1,386344029	0,183471027	0,376012803	-5,576125318
219972_s_at	PCNX4	64430	0,501042133	6,401816064	1,385806306	0,183632335	0,376185152	-5,576817708
203940_s_at	VASH1	22846	0,348618024	8,391764909	1,385660409	0,183676121	0,376185152	-5,577005532
211764_s_at	UBE2D1	7321	0,520077579	8,377816856	1,383207433	0,184413567	0,377571143	-5,580161096
218809_at	PANK2	80025	-0,325100397	10,37545996	-1,382256861	0,184699982	0,378033077	-5,58138274
211922_s_at	CAT	847	-0,290581565	8,255266215	-1,381775873	0,184845044	0,378105218	-5,582000636
201102_s_at	PFKL	5211	-0,260943643	8,525645745	-1,381593027	0,184900213	0,378105218	-5,582235483
210466_s_at	SERBP1	26135	0,325025448	10,83931824	1,381460943	0,184940074	0,378105218	-5,582405115
204466_s_at	SNCA	6622	0,399783009	7,894658603	1,381242592	0,185005984	0,378105218	-5,58268551
205692_s_at	CD38	952	0,503419155	8,237935561	1,380933168	0,185099418	0,378105218	-5,583082796
219384_s_at	ADAT1	23536	-0,268057532	7,767124434	-1,380737273	0,18515859	0,378105218	-5,583334279
219759_at	ERAP2	64167	0,992086204	5,911129567	1,380729673	0,185160886	0,378105218	-5,583344035
